,data_peso_predito,idGalpao,nroLote,day,peso_predito,sexo,qtde,mort,km,idIntegrador,granja,nucleo,aviario,qtdInicial,consumo,lucro,custo,custoAlimentar
1,2024-10-15,2970104,84118,45.0,2.892655857005679,f,31902.0,-55.0,25.4,SSA,297,1,4,33000.0,5.173954650349864,42990.476629821176,372368.5870532073,329927.6599999999
1,2024-10-15,2970102,84096,45.0,2.7521765070247097,f,21182.0,-37.0,25.4,SSA,297,1,2,22500.0,5.077896166122302,13237.15209955533,249155.85697630476,203657.44
1,2024-10-15,3010102,84120,47.0,3.0231462534730906,m,27392.0,-128.0,16.0,SSA,301,1,2,30500.0,5.243222278856285,44703.065665528644,328024.8441447536,369988.4
1,2024-10-15,3010101,84119,47.0,2.772652285218043,f,30133.0,-77.0,16.0,SSA,301,1,1,31500.0,4.949229489799095,36015.804903629294,340035.23432482,332738.30000000005
1,2024-10-15,3880104,84022,1.0,0.0,f,0.0,0.0,10.7,SSA,388,1,4,43500.0,0.0,0.0,0.0,0.0
1,2024-10-15,3350102,83752,1.0,0.0,m,0.0,0.0,94.8,SSA,335,1,2,29800.0,0.0,0.0,0.0,0.0
1,2024-10-15,3350104,83741,1.0,0.0,f,0.0,0.0,94.8,SSA,335,1,4,30000.0,0.0,0.0,0.0,0.0
1,2024-10-15,3350105,83754,1.0,0.0,m,0.0,0.0,94.8,SSA,335,1,5,31000.0,0.0,0.0,0.0,0.0
1,2024-10-15,3350106,83742,1.0,0.0,f,0.0,0.0,94.8,SSA,335,1,6,32000.0,0.0,0.0,0.0,0.0
1,2024-10-15,3350107,83743,1.0,0.0,m,0.0,0.0,94.8,SSA,335,1,7,31000.0,0.0,0.0,0.0,0.0
1,2024-10-15,3350110,83746,1.0,0.0,f,0.0,0.0,94.8,SSA,335,1,10,32000.0,0.0,0.0,0.0,0.0
1,2024-10-15,3820101,84097,48.0,2.916591576394441,x,40042.0,-207.0,16.8,SSA,382,1,1,43500.0,5.549068683134474,67224.88828736427,458429.61743147566,1025968.26
1,2024-10-15,190102,84077,48.0,3.5009553146376446,m,19561.0,-106.0,44.6,SSA,19,1,2,21000.0,6.237613612002286,36250.67664480291,271987.6466354281,273947.48999999993
1,2024-10-15,3820102,84098,48.0,2.9653501605165355,f,42315.0,-130.0,16.8,SSA,382,1,2,44000.0,5.625442516114728,32965.93291967164,531814.110062528,501379.4099999999
1,2024-10-15,3820103,84099,48.0,3.400103047856317,m,40183.0,-217.0,16.8,SSA,382,1,3,43000.0,6.261852188053244,59191.51790075633,555763.6419140624,512103.48000000004
1,2024-10-15,3880103,84026,1.0,0.0,m,0.0,0.0,10.7,SSA,388,1,3,42000.0,0.0,0.0,0.0,0.0
1,2024-10-15,3820204,84100,48.0,2.8505211221738396,f,20350.0,-67.0,16.8,SSA,382,2,4,22500.0,5.496225602825558,6999.802656198706,254094.67721170693,265359.01
1,2024-10-15,3820205,84101,48.0,3.269622806428944,m,17418.0,-108.0,16.8,SSA,382,2,5,21500.0,6.156620802335745,10789.978977824678,245543.2765029248,263238.14
1,2024-10-15,3820206,84102,49.0,2.919336811846901,f,41608.0,-157.0,16.8,SSA,382,2,6,44000.0,6.051604187407371,-12515.615454611485,559242.0305236452,455849.24
1,2024-10-15,3820207,84103,49.0,3.521487987588077,m,39535.0,-259.0,16.8,SSA,382,2,7,43000.0,6.952998613600332,24808.325670386082,601830.020509029,971303.2999999999
1,2024-10-15,3820208,84104,49.0,2.940063119210891,f,41813.0,-157.0,16.8,SSA,382,2,8,44000.0,6.047967178911879,-7900.383029500488,561221.1823047465,481664.11999999994
1,2024-10-15,3820209,84105,49.0,3.4374532005216545,m,39397.0,-259.0,16.8,SSA,382,2,9,43000.0,6.676635577112246,28982.57515045989,580566.8970275634,464221.5899999999
1,2024-10-15,3840104,84021,1.0,0.0,f,0.0,0.0,13.4,SSA,384,1,4,44500.0,0.0,0.0,0.0,0.0
1,2024-10-15,3840105,84034,1.0,0.0,x,0.0,0.0,13.4,SSA,384,1,5,42900.0,0.0,0.0,0.0,0.0
1,2024-10-15,3090104,83828,1.0,0.0,m,0.0,0.0,40.5,SSA,309,1,4,20000.0,0.0,0.0,0.0,0.0
1,2024-10-15,3090103,83827,1.0,0.0,f,0.0,0.0,40.5,SSA,309,1,3,21000.0,0.0,0.0,0.0,0.0
1,2024-10-15,3350101,83751,1.0,0.0,f,0.0,0.0,94.8,SSA,335,1,1,31400.0,0.0,0.0,0.0,0.0
1,2024-10-15,3090102,83826,1.0,0.0,f,0.0,0.0,40.5,SSA,309,1,2,21500.0,0.0,0.0,0.0,0.0
1,2024-10-15,3880106,84023,1.0,0.0,m,0.0,0.0,10.7,SSA,388,1,6,42000.0,0.0,0.0,0.0,0.0
1,2024-10-15,3010103,84121,47.0,2.814870888491885,f,30216.0,-77.0,16.0,SSA,301,1,3,31500.0,5.223633028748795,26572.72149016196,356255.9570986233,351076.41000000003
1,2024-10-15,3010104,84122,47.0,3.382043048513486,m,28449.0,-128.0,16.0,SSA,301,1,4,30500.0,5.819715858478585,64641.1098232214,368425.9480116865,347566.35
1,2024-10-15,3010205,84123,46.0,2.5010881097035984,f,29531.0,-63.0,16.0,SSA,301,2,5,31500.0,5.012952276470987,-5374.589683568571,337816.79767099256,325916.02999999997
1,2024-10-15,3010206,84124,46.0,3.3279136325397176,m,28351.0,-106.0,16.0,SSA,301,2,6,30500.0,6.263578804117414,34705.496345714375,389962.4106162827,351475.6099999999
1,2024-10-15,3010207,84125,46.0,2.967961820906719,f,27748.0,-60.0,16.0,SSA,301,2,7,30000.0,5.951469313568605,4075.013873663789,366604.86186028115,326664.60000000003
1,2024-10-15,3010208,84126,46.0,3.4827745268955517,m,26551.0,-104.0,16.0,SSA,301,2,8,30000.0,6.543742661697763,34584.97165451065,381627.65857817,348003.82
1,2024-10-15,190104,84079,48.0,3.647025536049859,m,29569.0,-156.0,44.6,SSA,19,1,4,31000.0,6.396050230985688,67581.52435669967,417801.35588093806,392691.81
1,2024-10-15,3010309,84127,46.0,3.1080672547859405,m,28006.0,-111.0,16.0,SSA,301,3,9,32000.0,5.394036930596867,47161.958597664314,344625.47785278095,357033.61
1,2024-10-15,190103,84078,48.0,3.168808333824758,f,31044.0,-95.0,44.6,SSA,19,1,3,32000.0,5.9027125795394815,34203.256674399134,408571.3024301672,370442.24999999994
1,2024-10-15,3010311,84129,46.0,3.2822729026150737,m,28636.0,-111.0,16.0,SSA,301,3,11,32000.0,5.8857902097331305,45610.090885392914,377444.15105823,344716.74000000005
1,2024-10-15,3010310,84128,46.0,2.7697272430276705,f,30834.0,-66.0,16.0,SSA,301,3,10,33000.0,5.029294606561739,30789.527057248575,353603.8388643813,341059.6599999999
1,2024-10-15,3880105,84027,1.0,0.0,f,0.0,0.0,10.7,SSA,388,1,5,41500.0,0.0,0.0,0.0,0.0
1,2024-10-15,3090101,83825,1.0,0.0,m,0.0,0.0,40.5,SSA,309,1,1,20500.0,0.0,0.0,0.0,0.0
1,2024-10-15,3010413,84131,46.0,2.6707609394089067,f,31234.0,-66.0,16.0,SSA,301,4,13,33000.0,4.814546210924783,30430.60420099646,345036.27666292514,342756.58
1,2024-10-15,3010416,84134,46.0,3.267860948654412,m,29587.0,-111.0,16.0,SSA,301,4,16,32000.0,5.751744328631715,55365.82615995937,379818.76853719994,364462.52999999997
1,2024-10-15,3010415,84133,46.0,2.8292288296388386,x,29532.0,-113.0,16.0,SSA,301,4,15,32500.0,5.10145262095181,60821.124624067044,315249.9642477537,689808.3600000001
1,2024-10-15,3010414,84132,46.0,3.1765744257212623,m,30050.0,-111.0,16.0,SSA,301,4,14,32000.0,5.614937227892867,53720.335105272825,375927.3976743778,353427.5900000001
1,2024-10-15,3010312,84130,46.0,2.7502752950256686,f,31301.0,-66.0,16.0,SSA,301,3,12,33000.0,5.007161913836767,31237.687978850794,356237.0499313519,334112.42000000004
0,2024-10-16,3880106,84023,1.0,0.0,m,0.0,0.0,10.7,SSA,388,1,6,42000.0,0.0,0.0,0.0,0.0
0,2024-10-16,3880107,84028,1.0,0.0,f,0.0,0.0,10.7,SSA,388,1,7,44500.0,0.0,0.0,0.0,0.0
0,2024-10-16,3900101,84145,47.0,3.29115202138165,m,29899.0,-134.0,44.4,SSA,390,1,1,32000.0,5.388052177259773,75956.517166548,366951.57928054413,360372.24000000005
0,2024-10-16,3880104,84022,1.0,0.0,f,0.0,0.0,10.7,SSA,388,1,4,43500.0,0.0,0.0,0.0,0.0
0,2024-10-16,3880108,84029,1.0,0.0,m,0.0,0.0,10.7,SSA,388,1,8,43500.0,0.0,0.0,0.0,0.0
0,2024-10-16,3900102,84146,47.0,2.977053192345853,f,31368.0,-81.0,44.4,SSA,390,1,2,33000.0,5.227132072527759,45833.11955240177,374489.185070907,358195.30000000005
0,2024-10-16,3880105,84027,1.0,0.0,f,0.0,0.0,10.7,SSA,388,1,5,41500.0,0.0,0.0,0.0,0.0
0,2024-10-16,3880102,84025,1.0,0.0,m,0.0,0.0,10.7,SSA,388,1,2,43500.0,0.0,0.0,0.0,0.0
0,2024-10-16,3880103,84026,1.0,0.0,m,0.0,0.0,10.7,SSA,388,1,3,42000.0,0.0,0.0,0.0,0.0
0,2024-10-16,1700203,83815,1.0,0.0,f,0.0,0.0,39.6,SSA,170,2,3,32500.0,0.0,0.0,0.0,0.0
0,2024-10-16,190104,84079,49.0,3.7309847586369886,m,29382.0,-187.0,44.6,SSA,19,1,4,31000.0,6.669610947281321,60034.38777450321,433382.3098218991,392691.81
0,2024-10-16,120103,84111,1.0,0.0,m,0.0,0.0,11.8,SSA,12,1,3,20500.0,0.0,0.0,0.0,0.0
0,2024-10-16,2450102,84033,1.0,0.0,x,0.0,0.0,35.7,SSA,245,1,2,20000.0,0.0,0.0,0.0,0.0
0,2024-10-16,2490101,84113,47.0,2.551135969411313,f,21723.0,-55.0,16.6,SSA,249,1,1,22500.0,4.840998739301212,9380.517776237451,240057.37053627486,216428.33000000002
0,2024-10-16,2490102,84114,47.0,2.72238822766782,f,21090.0,-54.0,16.6,SSA,249,1,2,22000.0,4.893319107692224,23021.96159618479,235403.70831835121,224948.12
0,2024-10-16,2490103,84115,47.0,2.780842244550117,m,19507.0,-88.0,16.6,SSA,249,1,3,21000.0,5.091574239347442,18545.84731613309,225614.90206350744,237093.68
0,2024-10-16,2490104,84116,47.0,3.249000879131131,m,20328.0,-90.0,16.6,SSA,249,1,4,21500.0,5.889309159361131,32173.036726304505,265098.61338296585,243587.85000000003
0,2024-10-16,1540102,84061,1.0,0.0,m,0.0,0.0,39.6,SSA,154,1,2,20500.0,0.0,0.0,0.0,0.0
0,2024-10-16,2590101,84530,46.0,3.450134387878041,x,21395.0,-78.0,16.4,SSA,259,1,1,22500.0,5.553773837135809,89822.04719675801,242422.08195739877,240406.92
0,2024-10-16,2590102,84531,46.0,3.253417745191516,x,30087.0,-111.0,16.4,SSA,259,1,2,32000.0,5.113933998186467,121198.67083154427,319384.32339625247,332134.9100000001
0,2024-10-16,2750101,84090,47.0,3.567227146033173,m,18153.0,-84.0,49.5,SSA,275,1,1,20000.0,6.865196081214635,6035.338112704805,285430.85248040804,249548.62
0,2024-10-16,2750102,84091,47.0,3.120654381938689,x,18306.0,-82.0,49.5,SSA,275,1,2,20000.0,6.295379480541841,-2277.3188513693167,259404.59157144852,529464.84
0,2024-10-16,2750103,84093,47.0,2.9483441823676353,x,16725.0,-82.0,49.5,SSA,275,1,3,20000.0,5.92929954031216,-9787.360451003682,231736.42553289796,244767.07
0,2024-10-16,2750104,84094,47.0,2.9744604607478125,f,18757.0,-49.0,49.5,SSA,275,1,4,20000.0,5.824052597247339,833.0344999339432,250286.55433503856,238608.68000000002
0,2024-10-16,2930101,84511,46.0,2.6263862363150565,f,21757.0,-45.0,30.3,SSA,293,1,1,22500.0,4.64112118337349,23907.498151916225,233289.9281792074,231782.99
0,2024-10-16,2930102,84512,46.0,2.872743285571346,m,20496.0,-75.0,30.3,SSA,293,1,2,21500.0,5.178190021260297,25829.952701631817,239187.78575956565,239235.77000000002
0,2024-10-16,2970101,84095,46.0,3.1639185655648574,m,19887.0,-75.0,25.4,SSA,297,1,1,21500.0,5.5613715082874995,35094.392994749476,248112.3461640114,222374.27999999997
0,2024-10-16,2970102,84096,46.0,2.8185196001100468,f,21137.0,-45.0,25.4,SSA,297,1,2,22500.0,5.302527561374845,10021.689035454852,258125.60555719995,203657.44
0,2024-10-16,1540101,84060,1.0,0.0,f,0.0,0.0,39.6,SSA,154,1,1,21200.0,0.0,0.0,0.0,0.0
0,2024-10-16,2970103,84117,46.0,3.4408814081566077,m,30316.0,-111.0,25.4,SSA,297,1,3,32000.0,5.9631221918164625,70035.62725706794,399480.6099672425,340358.47000000003
0,2024-10-16,2970104,84118,46.0,2.961771258302768,f,31836.0,-66.0,25.4,SSA,297,1,4,33000.0,5.402438895363523,38535.46731307637,385868.0976436742,329927.6599999999
0,2024-10-16,3010101,84119,48.0,2.8330818568755056,f,30040.0,-93.0,16.0,SSA,301,1,1,31500.0,5.1602696343984125,31260.434167185915,351800.6770242255,332738.30000000005
0,2024-10-16,3010102,84120,48.0,3.0966036275851905,m,27238.0,-154.0,16.0,SSA,301,1,2,30500.0,5.474207759207095,40088.55307474546,339549.59545160714,369988.4
0,2024-10-16,2450101,84032,1.0,0.0,m,0.0,0.0,35.7,SSA,245,1,1,19000.0,0.0,0.0,0.0,0.0
0,2024-10-16,3010103,84121,48.0,2.876630322143611,f,30123.0,-93.0,16.0,SSA,301,1,3,31500.0,5.44566142378093,21355.768412833568,368668.19269505434,351076.41000000003
0,2024-10-16,2370102,84092,48.0,3.46996703113556,m,18928.0,-101.0,38.6,SSA,237,1,2,20000.0,6.581155530951905,11206.148920132313,284417.4424598355,254636.33000000005
0,2024-10-16,2100207,84151,48.0,3.540087665084458,m,17560.0,-103.0,10.9,SSA,210,2,7,20500.0,7.005644062856168,7294.968641718908,272504.92259265383,246671.65000000002
0,2024-10-16,1700204,83816,1.0,0.0,m,0.0,0.0,39.6,SSA,170,2,4,31500.0,0.0,0.0,0.0,0.0
0,2024-10-16,1700205,83817,1.0,0.0,m,0.0,0.0,39.6,SSA,170,2,5,31500.0,0.0,0.0,0.0,0.0
0,2024-10-16,1700206,83818,1.0,0.0,f,0.0,0.0,39.6,SSA,170,2,6,32500.0,0.0,0.0,0.0,0.0
0,2024-10-16,1880101,84159,46.0,2.6727676260060655,f,18435.0,-40.0,11.2,SSA,188,1,1,20000.0,5.02944180211662,18809.073352102394,202966.31945348124,455928.52
0,2024-10-16,1880102,84157,46.0,3.1825823358019916,m,17664.0,-66.0,11.2,SSA,188,1,2,19000.0,5.578222301372474,46375.754235298285,206657.56760731005,462313.66
0,2024-10-16,1880103,84160,46.0,3.535365465882253,m,17572.0,-66.0,11.2,SSA,188,1,3,19000.0,7.28923930477827,20574.765259284846,259042.84703185494,231219.51
0,2024-10-16,1880104,84158,46.0,3.0175899731895397,f,19112.0,-40.0,11.2,SSA,188,1,4,20000.0,5.972623988199412,18916.10120934734,240666.37902441344,225295.21
0,2024-10-16,1970101,84518,47.0,3.2009252932025056,x,19007.0,-86.0,36.8,SSA,197,1,1,21000.0,6.287109104762864,4982.763491391321,268858.0182112067,233396.42000000004
0,2024-10-16,1700102,83814,1.0,0.0,x,0.0,0.0,39.6,SSA,170,1,2,21500.0,0.0,0.0,0.0,0.0
0,2024-10-16,1970102,84519,47.0,3.1372027883531155,x,18089.0,-86.0,36.8,SSA,197,1,2,21000.0,6.292080299896449,-3831.230528977874,259257.8549635542,230115.74
0,2024-10-16,1990101,84080,1.0,0.0,f,0.0,0.0,12.7,SSA,199,1,1,22000.0,0.0,0.0,0.0,0.0
0,2024-10-16,1990102,84081,1.0,0.0,m,0.0,0.0,12.7,SSA,199,1,2,21000.0,0.0,0.0,0.0,0.0
0,2024-10-16,1990103,84082,1.0,0.0,m,0.0,0.0,12.7,SSA,199,1,3,21000.0,0.0,0.0,0.0,0.0
0,2024-10-16,1990104,84083,1.0,0.0,x,0.0,0.0,12.7,SSA,199,1,4,10700.0,0.0,0.0,0.0,0.0
0,2024-10-16,2100101,84143,48.0,2.779153827135371,x,19163.0,-100.0,10.9,SSA,210,1,1,21000.0,5.082584332464998,35523.332563732576,204186.08591333483,227650.08000000002
0,2024-10-16,2100102,84144,48.0,2.7233612103657654,f,20266.0,-64.0,10.9,SSA,210,1,2,21500.0,5.0426044923462365,15282.992951705004,233134.570988311,222649.76000000004
0,2024-10-16,2100103,84147,48.0,3.3334474747230916,f,20159.0,-64.0,10.9,SSA,210,1,3,21500.0,6.230360612579028,24757.78901909216,277704.76434179343,218757.44000000003
0,2024-10-16,2100204,84148,48.0,2.782729718514357,f,20466.0,-64.0,10.9,SSA,210,2,4,21500.0,5.482672517427276,4463.460087634274,251874.5501448016,230134.92
0,2024-10-16,2100205,84149,48.0,3.276063746295566,m,18317.0,-103.0,10.9,SSA,210,2,5,20500.0,6.501681543124006,5431.803220103437,264662.6728235689,231664.9
0,2024-10-16,1700101,83813,1.0,0.0,x,0.0,0.0,39.6,SSA,170,1,1,21500.0,0.0,0.0,0.0,0.0
0,2024-10-16,2100206,84150,48.0,3.5571086093871003,m,18856.0,-103.0,10.9,SSA,210,2,6,20500.0,7.035971765989166,13119.718939630315,288775.13362402254,243224.65
0,2024-10-16,2370101,84089,48.0,3.0112317460509175,f,19039.0,-62.0,38.6,SSA,237,1,1,21000.0,5.972382490606075,-3754.8481494804146,261800.96444947887,239444.75
0,2024-10-16,3880101,84024,1.0,0.0,f,0.0,0.0,10.7,SSA,388,1,1,44500.0,0.0,0.0,0.0,0.0
0,2024-10-16,3010104,84122,48.0,3.4640611968646926,m,28295.0,-154.0,16.0,SSA,301,1,4,30500.0,6.074777450668703,59522.47259601217,381645.79505934234,347566.35
0,2024-10-16,3010206,84124,47.0,3.4125901089317527,m,28223.0,-128.0,16.0,SSA,301,2,6,30500.0,6.542239296253055,29138.564225309237,404368.637205049,351475.6099999999
0,2024-10-16,3820103,84099,49.0,3.4782936613720845,m,39924.0,-259.0,16.8,SSA,382,1,3,43000.0,6.530088726798292,49661.912044457975,575380.2379664646,512103.48000000004
0,2024-10-16,3820204,84100,49.0,2.909900322350544,f,20270.0,-80.0,16.8,SSA,382,2,4,22500.0,5.7247474090593755,2381.5050240036217,263104.0365587353,265359.01
0,2024-10-16,3820205,84101,49.0,3.345404073264161,m,17288.0,-130.0,16.8,SSA,382,2,5,21500.0,6.420455374509681,6418.582015172113,253898.30861410516,263238.14
0,2024-10-16,3820206,84102,1.0,0.0,f,0.0,0.0,16.8,SSA,382,2,6,44000.0,0.0,0.0,0.0,0.0
0,2024-10-16,3820207,84103,1.0,0.0,m,0.0,0.0,16.8,SSA,382,2,7,43000.0,0.0,0.0,0.0,0.0
0,2024-10-16,3820208,84104,1.0,0.0,f,0.0,0.0,16.8,SSA,382,2,8,44000.0,0.0,0.0,0.0,0.0
0,2024-10-16,3820209,84105,1.0,0.0,m,0.0,0.0,16.8,SSA,382,2,9,43000.0,0.0,0.0,0.0,0.0
0,2024-10-16,3840104,84021,1.0,0.0,f,0.0,0.0,13.4,SSA,384,1,4,44500.0,0.0,0.0,0.0,0.0
0,2024-10-16,3840105,84034,1.0,0.0,x,0.0,0.0,13.4,SSA,384,1,5,42900.0,0.0,0.0,0.0,0.0
0,2024-10-16,3840106,84035,1.0,0.0,x,0.0,0.0,13.4,SSA,384,1,6,42500.0,0.0,0.0,0.0,0.0
0,2024-10-16,190101,84076,49.0,3.175134424355079,f,20598.0,-78.0,44.6,SSA,19,1,1,22000.0,6.137521591775706,10988.182600726199,283383.6037460433,267776.82
0,2024-10-16,3840107,84036,1.0,0.0,f,0.0,0.0,13.4,SSA,384,1,7,44000.0,0.0,0.0,0.0,0.0
0,2024-10-16,3840108,84037,1.0,0.0,m,0.0,0.0,13.4,SSA,384,1,8,43000.0,0.0,0.0,0.0,0.0
0,2024-10-16,3840209,84038,1.0,0.0,f,0.0,0.0,13.4,SSA,384,2,9,44500.0,0.0,0.0,0.0,0.0
0,2024-10-16,3840210,84039,1.0,0.0,m,0.0,0.0,13.4,SSA,384,2,10,43500.0,0.0,0.0,0.0,0.0
0,2024-10-16,3840211,84030,1.0,0.0,f,0.0,0.0,13.4,SSA,384,2,11,44500.0,0.0,0.0,0.0,0.0
0,2024-10-16,3840212,84031,1.0,0.0,m,0.0,0.0,13.4,SSA,384,2,12,43500.0,0.0,0.0,0.0,0.0
0,2024-10-16,3840213,84052,1.0,0.0,m,0.0,0.0,13.4,SSA,384,2,13,41500.0,0.0,0.0,0.0,0.0
0,2024-10-16,3840214,84053,1.0,0.0,f,0.0,0.0,13.4,SSA,384,2,14,42400.0,0.0,0.0,0.0,0.0
0,2024-10-16,3840215,84054,1.0,0.0,m,0.0,0.0,13.4,SSA,384,2,15,40500.0,0.0,0.0,0.0,0.0
0,2024-10-16,3840216,84055,1.0,0.0,x,0.0,0.0,13.4,SSA,384,2,16,41800.0,0.0,0.0,0.0,0.0
0,2024-10-16,190102,84077,49.0,3.581650407369068,m,19435.0,-126.0,44.6,SSA,19,1,2,21000.0,6.504809004563544,31811.8611910998,281499.93868704775,273947.48999999993
0,2024-10-16,3010205,84123,47.0,2.559287185365559,f,29454.0,-77.0,16.0,SSA,301,2,5,31500.0,5.230737347168392,-10430.43829486717,349721.4209495323,325916.02999999997
0,2024-10-16,3820102,84098,49.0,3.026573865954149,f,42158.0,-157.0,16.8,SSA,382,1,2,44000.0,5.859292398748875,24191.65890210925,550110.2900829592,501379.4099999999
0,2024-10-16,3350110,83746,1.0,0.0,f,0.0,0.0,94.8,SSA,335,1,10,32000.0,0.0,0.0,0.0,0.0
0,2024-10-16,3010207,84125,47.0,3.0356379909938824,f,27675.0,-73.0,16.0,SSA,301,2,7,30000.0,6.20705651465543,-1597.220757192932,379731.99834199436,326664.60000000003
0,2024-10-16,3010208,84126,47.0,3.5711398964500525,m,26425.0,-126.0,16.0,SSA,301,2,8,30000.0,6.8341666944536525,29062.02174785576,395685.5185605248,348003.82
0,2024-10-16,3010309,84127,47.0,3.1877044725752204,m,27872.0,-134.0,16.0,SSA,301,3,9,32000.0,5.636208321554824,42913.91201639263,356989.58145094145,357033.61
0,2024-10-16,3010310,84128,47.0,2.8335226795526958,f,30753.0,-81.0,16.0,SSA,301,3,10,33000.0,5.247652677712189,26147.902005392767,366066.1906568498,341059.6599999999
0,2024-10-16,3010311,84129,47.0,3.3661856587789165,m,28502.0,-134.0,16.0,SSA,301,3,11,32000.0,6.1488106555578605,40663.31248644157,391176.23694653006,344716.74000000005
0,2024-10-16,3010312,84130,47.0,2.8138967778145165,f,31220.0,-81.0,16.0,SSA,301,3,12,33000.0,5.224630439216934,26575.099282755808,368837.10888980905,334112.42000000004
0,2024-10-16,3010413,84131,47.0,2.732293373522611,f,31153.0,-81.0,16.0,SSA,301,4,13,33000.0,5.024054025210996,25972.18487562862,357149.0438539113,342756.58
0,2024-10-16,3010414,84132,47.0,3.257698046860239,m,29916.0,-134.0,16.0,SSA,301,4,14,32000.0,5.86648952025182,48542.990854754345,390112.2929044346,353427.5900000001
0,2024-10-16,3010415,84133,47.0,2.8954688080498765,x,29399.0,-133.0,16.0,SSA,301,4,15,32500.0,5.325396869369406,56438.697362872015,326703.9202199783,689808.3600000001
0,2024-10-16,3010416,84134,47.0,3.3514090376874175,m,29453.0,-134.0,16.0,SSA,301,4,16,32000.0,6.009100126736429,50586.01010441198,393703.42568750883,364462.52999999997
0,2024-10-16,3090101,83825,1.0,0.0,m,0.0,0.0,40.5,SSA,309,1,1,20500.0,0.0,0.0,0.0,0.0
0,2024-10-16,3090102,83826,1.0,0.0,f,0.0,0.0,40.5,SSA,309,1,2,21500.0,0.0,0.0,0.0,0.0
0,2024-10-16,3090103,83827,1.0,0.0,f,0.0,0.0,40.5,SSA,309,1,3,21000.0,0.0,0.0,0.0,0.0
0,2024-10-16,190103,84078,49.0,3.23415104897853,f,30930.0,-114.0,44.6,SSA,19,1,3,32000.0,6.147130558271791,27644.08670203056,422601.25934199104,370442.24999999994
0,2024-10-16,3090104,83828,1.0,0.0,m,0.0,0.0,40.5,SSA,309,1,4,20000.0,0.0,0.0,0.0,0.0
0,2024-10-16,3350101,83751,1.0,0.0,f,0.0,0.0,94.8,SSA,335,1,1,31400.0,0.0,0.0,0.0,0.0
0,2024-10-16,3350102,83752,1.0,0.0,m,0.0,0.0,94.8,SSA,335,1,2,29800.0,0.0,0.0,0.0,0.0
0,2024-10-16,3350104,83741,1.0,0.0,f,0.0,0.0,94.8,SSA,335,1,4,30000.0,0.0,0.0,0.0,0.0
0,2024-10-16,3350105,83754,1.0,0.0,m,0.0,0.0,94.8,SSA,335,1,5,31000.0,0.0,0.0,0.0,0.0
0,2024-10-16,3350106,83742,1.0,0.0,f,0.0,0.0,94.8,SSA,335,1,6,32000.0,0.0,0.0,0.0,0.0
0,2024-10-16,3350107,83743,1.0,0.0,m,0.0,0.0,94.8,SSA,335,1,7,31000.0,0.0,0.0,0.0,0.0
0,2024-10-16,3820101,84097,49.0,2.9779037707982026,x,39801.0,-241.0,16.8,SSA,382,1,1,43500.0,5.782430455222562,59450.4617120325,474024.02775287576,1025968.26
0,2024-10-16,120102,84110,1.0,0.0,f,0.0,0.0,11.8,SSA,12,1,2,21500.0,0.0,0.0,0.0,0.0
